Insgesamte Daten;;;;;;;;;;Schraubendaten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Verschraubungsart;Name der virtuellen Station;Eindeutige Werkzeugkennung;FIN;Gesamtstatus;Gesamtstatus zusätzl. Info.;Datum und Uhrzeit;Name der Chargensequenz;Gruppensequenzzähler;Gruppenzählung;Status;Statusinfo;Verschraubungsprogramm;Anhaltefehler;Fehler;Ausfall-Schraubstufe;Verstrichene Zeit [s];Sollmoment [Nm];Abschließender Drehmoment [Nm];Drehmoment-Untergrenze [Nm];Drehmoment-Obergrenze [Nm];Zeit für Enddrehmoment [ms];Sollwinkel [Grad];Endwinkel [Grad];Start Endwinkel [Grad];Winkel-Untergrenze [Grad];Winkel-Obergrenze [Grad];Istwinkelausgleich [Grad];Strom Monitoring [A];Strom low limit [A];Strom high limit [A];Strom bei Abschaltung [A];Einschraubwinkel [Grad];Einschraubwinkel low limit [Grad];Einschraubwinkel high limit [Grad];Einschraubwinkel Torque trigger [Nm];Einschraubzeit abgeschlossen [ms];Selbstschneide-Drehmoment [Nm];Selbstschneide-Drehmoment low limit [Nm];Selbstschneide-Drehmoment high limit [Nm];Sicherungsmoment [Nm];Sicherungsmoment low limit [Nm];Sicherungsmoment high limit [Nm];Drehmomentdifferenz [Nm];Korrelationsfaktor Weiterzugsmoment [%];Anzahl Pulse;Zieltext;Monitor Drehmoment [Nm];Monitor Winkelüberwachung [Grad];Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;15/R3-01-1015/S15-30    ;;;24.03.2025 10:54:28;;;;Verschraubung IO;Verschraubung IO;30.FOT-V R - 15;;;;;1,80;1,83;1,60;2,00;1475;;40,4;1,3;3,0;720,0;0,0;;;;1,05;1600,0;;;;1151;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;14/R3-01-1014/S14-29    ;;;24.03.2025 10:44:27;;;;Verschraubung IO;Verschraubung IO;29.FOT-V R - 14;;;;;1,80;1,83;1,60;2,00;1568;;88,2;1,3;3,0;720,0;0,0;;;;1,07;2231,0;;;;1327;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-23    ;;;24.03.2025 10:43:16;;;;Verschraubung NIO;Enddrehmoment niedrig;23.FOT-Z L - 22;;;;;1,80;1,16;1,60;2,00;1404;;0,0;1,3;3,0;720,0;0,0;;;;0,24;2023,8;;;;1270;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;20/R3-01-1020/S20-22    ;;;24.03.2025 10:43:10;;;;Verschraubung NIO;Enddrehmoment niedrig;22.FOT-Z L - 20;;;;;1,80;1,05;1,60;2,00;1551;;0,0;1,3;3,0;720,0;0,0;;;;0,26;2916,4;;;;1518;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;19/R3-01-1019/S19-21    ;;;24.03.2025 10:43:04;;;;Verschraubung NIO;Enddrehmoment niedrig;21.FOT-Z L - 19;;;;;1,80;1,04;1,60;2,00;1678;;0,0;1,3;3,0;720,0;0,0;;;;0,18;2887,9;;;;1510;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;18/R3-01-1018/S18-20    ;;;24.03.2025 10:42:57;;;;Verschraubung NIO;Einschraubwinkel hoch;20.FOT-Z L - 18;;;;;1,80;0,16;1,60;2,00;1269;;0,0;1,3;3,0;720,0;0,0;;;;0,29;7000,1;;;;2653;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;17/R3-01-1017/S17-19    ;;;24.03.2025 10:42:49;;;;Verschraubung NIO;Enddrehmoment niedrig;19.FOT-Z L - 17;;;;;1,80;1,22;1,60;2,00;1829;;0,0;1,3;3,0;720,0;0,0;;;;0,32;2181,3;;;;1314;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;16/R3-01-1016/S16-18    ;;;24.03.2025 10:42:42;;;;Verschraubung NIO;Einschraubwinkel hoch;18.FOT-Z L - 16;;;;;1,80;0,71;1,60;2,00;1402;;0,0;1,3;3,0;720,0;0,0;;;;0,26;7000,2;;;;2652;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;15/R3-01-1015/S15-17    ;;;24.03.2025 10:42:35;;;;Verschraubung NIO;Enddrehmoment niedrig;17.FOT-Z L - 15;;;;;1,80;1,06;1,60;2,00;1725;;0,0;1,3;3,0;720,0;0,0;;;;0,35;2601,6;;;;1430;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;14/R3-01-1014/S14-16    ;;;24.03.2025 10:42:28;;;;Verschraubung NIO;Enddrehmoment niedrig;16.FOT-Z L - 14;;;;;1,80;1,12;1,60;2,00;1507;;0,0;1,3;3,0;720,0;0,0;;;;0,58;2302,9;;;;1348;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;20/R3-01-1020/S20-33    ;;;24.03.2025 10:22:14;;;;Verschraubung IO;Verschraubung IO;33.FOT-V R - 20;;;;;1,80;1,82;1,60;2,00;1219;;15,6;1,3;3,0;720,0;0,0;;;;0,98;1711,9;;;;1184;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;18/R3-01-1018/S18-32    ;;;24.03.2025 10:22:08;;;;Verschraubung IO;Verschraubung IO;32.FOT-V R - 18;;;;;1,80;1,82;1,60;2,00;1543;;53,0;1,3;3,0;720,0;0,0;;;;1,01;2539,0;;;;1413;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;16/R3-01-1016/S16-31    ;;;24.03.2025 10:22:01;;;;Verschraubung IO;Verschraubung IO;31.FOT-V R - 16;;;;;1,80;1,82;1,60;2,00;1435;;31,3;1,3;3,0;720,0;0,0;;;;1,03;2375,6;;;;1367;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;15/R3-01-1015/S15-30    ;;;24.03.2025 10:21:54;;;;Verschraubung IO;Verschraubung IO;30.FOT-V R - 15;;;;;1,80;1,82;1,60;2,00;1492;;25,5;1,3;3,0;720,0;0,0;;;;1,02;1926,7;;;;1242;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;14/R3-01-1014/S14-29    ;;;24.03.2025 10:21:48;;;;Verschraubung IO;Verschraubung IO;29.FOT-V R - 14;;;;;1,80;1,82;1,60;2,00;1283;;12,9;1,3;3,0;720,0;0,0;;;;1,16;1968,5;;;;1255;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-23    ;;;24.03.2025 08:06:55;;;;Verschraubung NIO;Einschraubwinkel hoch;23.FOT-Z L - 22;;;;;1,80;0,87;1,60;2,00;1348;;0,0;1,3;3,0;720,0;0,0;;;;0,39;7000,9;;;;2652;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;20/R3-01-1020/S20-22    ;;;24.03.2025 08:06:47;;;;Verschraubung IO;Verschraubung IO;22.FOT-Z L - 20;;;;;1,80;1,81;1,60;2,00;1577;;26,5;1,3;3,0;720,0;0,0;;;;1,04;2119,2;;;;1297;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;19/R3-01-1019/S19-21    ;;;24.03.2025 08:06:41;;;;Verschraubung IO;Verschraubung IO;21.FOT-Z L - 19;;;;;1,80;1,82;1,60;2,00;1808;;40,7;1,3;3,0;720,0;0,0;;;;1,08;1929,1;;;;1243;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;18/R3-01-1018/S18-20    ;;;24.03.2025 08:06:34;;;;Verschraubung IO;Verschraubung IO;20.FOT-Z L - 18;;;;;1,80;1,83;1,60;2,00;1625;;86,2;1,3;3,0;720,0;0,0;;;;1,05;2587,8;;;;1426;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;17/R3-01-1017/S17-19    ;;;24.03.2025 08:06:28;;;;Verschraubung IO;Verschraubung IO;19.FOT-Z L - 17;;;;;1,80;1,81;1,60;2,00;1755;;94,4;1,3;3,0;720,0;0,0;;;;1,09;1724,8;;;;1187;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;16/R3-01-1016/S16-18    ;;;24.03.2025 08:06:21;;;;Verschraubung IO;Verschraubung IO;18.FOT-Z L - 16;;;;;1,80;1,80;1,60;2,00;1365;;18,7;1,3;3,0;720,0;0,0;;;;0,91;2222,1;;;;1324;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;15/R3-01-1015/S15-17    ;;;24.03.2025 08:06:15;;;;Verschraubung NIO;Enddrehmoment niedrig;17.FOT-Z L - 15;;;;;1,80;1,26;1,60;2,00;1695;;0,0;1,3;3,0;720,0;0,0;;;;0,22;2509,7;;;;1405;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;14/R3-01-1014/S14-16    ;;;24.03.2025 08:06:08;;;;Verschraubung NIO;Enddrehmoment niedrig;16.FOT-Z L - 14;;;;;1,80;1,23;1,60;2,00;1850;;0,0;1,3;3,0;720,0;0,0;;;;0,38;2479,7;;;;1396;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-23    ;;;24.03.2025 07:49:48;;;;Verschraubung IO;Verschraubung IO;23.FOT-Z L - 22;;;;;1,80;1,83;1,60;2,00;1520;;17,7;1,3;3,0;720,0;0,0;;;;1,03;2290,4;;;;1344;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;20/R3-01-1020/S20-22    ;;;24.03.2025 07:49:42;;;;Verschraubung NIO;Enddrehmoment niedrig;22.FOT-Z L - 20;;;;;1,80;1,13;1,60;2,00;1515;;0,0;1,3;3,0;720,0;0,0;;;;0,27;2090,3;;;;1289;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;19/R3-01-1019/S19-21    ;;;24.03.2025 07:49:35;;;;Verschraubung NIO;Enddrehmoment niedrig;21.FOT-Z L - 19;;;;;1,80;1,36;1,60;2,00;1966;;168,0;1,3;3,0;720,0;0,0;;;;0,16;2589,9;;;;1427;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;18/R3-01-1018/S18-20    ;;;24.03.2025 07:49:28;;;;Verschraubung IO;Verschraubung IO;20.FOT-Z L - 18;;;;;1,80;1,81;1,60;2,00;1514;;21,6;1,3;3,0;720,0;0,0;;;;1,00;2450,4;;;;1388;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;17/R3-01-1017/S17-19    ;;;24.03.2025 07:49:22;;;;Verschraubung IO;Verschraubung IO;19.FOT-Z L - 17;;;;;1,80;1,81;1,60;2,00;1770;;78,0;1,3;3,0;720,0;0,0;;;;1,02;2004,8;;;;1265;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;16/R3-01-1016/S16-18    ;;;24.03.2025 07:49:15;;;;Verschraubung IO;Verschraubung IO;18.FOT-Z L - 16;;;;;1,80;1,82;1,60;2,00;1403;;15,5;1,3;3,0;720,0;0,0;;;;0,91;2395,2;;;;1374;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;15/R3-01-1015/S15-17    ;;;24.03.2025 07:49:09;;;;Verschraubung NIO;Enddrehmoment niedrig;17.FOT-Z L - 15;;;;;1,80;1,23;1,60;2,00;1517;;0,0;1,3;3,0;720,0;0,0;;;;0,38;1882,8;;;;1229;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;14/R3-01-1014/S14-16    ;;;24.03.2025 07:49:02;;;;Verschraubung NIO;Enddrehmoment niedrig;16.FOT-Z L - 14;;;;;1,80;1,30;1,60;2,00;1663;;0,0;1,3;3,0;720,0;0,0;;;;0,23;1944,5;;;;1248;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;21.03.2025 13:39:32;;;;Verschraubung NIO;Enddrehmoment niedrig;28.FAT R - 13;;;;;1,40;0,94;1,25;1,55;1256;;0,0;1,1;3,0;720,0;0,0;;;;0,21;1585,1;;;;1149;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;21.03.2025 13:39:26;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,42;1,25;1,55;1427;;16,5;1,1;3,0;720,0;0,0;;;;0,65;2479,1;;;;1397;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;21.03.2025 13:39:21;;;;Verschraubung IO;Verschraubung IO;26.FAT R - 22;;;;;1,80;1,81;1,70;2,30;1334;;53,7;1,3;3,0;720,0;0,0;;;;1,01;1691,2;;;;1179;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-25    ;;;21.03.2025 13:39:15;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 31;;;;;1,80;1,84;1,70;2,30;1207;;19,6;1,3;3,0;720,0;0,0;;;;1,10;1635,4;;;;1163;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-24    ;;;21.03.2025 13:39:09;;;;Verschraubung IO;Verschraubung IO;24.FAT R - 29;;;;;1,80;1,82;1,70;2,30;1237;;22,0;1,3;3,0;720,0;0,0;;;;1,14;1732,6;;;;1190;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;21.03.2025 13:32:20;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,43;1,20;1,60;1339;;71,2;1,0;3,0;720,0;0,0;;;;0,78;1459,4;;;;1114;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;21.03.2025 13:32:14;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,44;1,25;1,55;1253;;15,9;1,1;3,0;720,0;0,0;;;;0,92;1632,1;;;;1162;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;21.03.2025 13:32:09;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,83;1,70;2,30;1303;;29,9;1,5;3,0;720,0;0,0;;;;1,06;1916,5;;;;1240;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;21.03.2025 13:32:03;;;;Verschraubung IO;Verschraubung IO;2.FAT L - 31;;;;;1,80;1,83;1,60;2,00;1204;;13,6;1,5;3,0;720,0;0,0;;;;1,94;1695,5;;;;1179;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;21.03.2025 13:31:57;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 29;;;;;1,80;1,82;1,70;2,30;1239;;17,5;1,5;3,0;720,0;0,0;;;;0,88;1735,4;;;;1190;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;21.03.2025 13:31:35;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,43;1,20;1,60;1343;;54,9;1,0;3,0;720,0;0,0;;;;0,82;1374,7;;;;1090;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;21.03.2025 13:31:30;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,42;1,25;1,55;1309;;25,2;1,1;3,0;720,0;0,0;;;;0,82;1349,6;;;;1082;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;21.03.2025 13:31:24;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,81;1,70;2,30;1312;;35,3;1,5;3,0;720,0;0,0;;;;0,97;1896,2;;;;1236;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;21.03.2025 13:31:18;;;;Verschraubung IO;Verschraubung IO;2.FAT L - 31;;;;;1,80;1,83;1,60;2,00;1200;;12,5;1,5;3,0;720,0;0,0;;;;1,86;1681,3;;;;1175;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;21.03.2025 13:31:12;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 29;;;;;1,80;1,82;1,70;2,30;1302;;22,8;1,5;3,0;720,0;0,0;;;;1,05;1963,1;;;;1254;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;21.03.2025 13:30:59;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,40;1,20;1,60;1281;;37,7;1,0;3,0;720,0;0,0;;;;0,86;1349,6;;;;1083;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;21.03.2025 13:30:54;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,41;1,25;1,55;1321;;25,0;1,1;3,0;720,0;0,0;;;;0,82;1379,0;;;;1091;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;21.03.2025 13:30:48;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,81;1,70;2,30;1332;;31,8;1,5;3,0;720,0;0,0;;;;1,03;1938,8;;;;1247;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;21.03.2025 13:30:42;;;;Verschraubung NIO;Enddrehmoment hoch;2.FAT L - 31;;;;;1,80;2,01;1,60;2,00;1188;;13,3;1,5;3,0;720,0;0,0;;;;-3,51;1695,4;;;;1180;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;21.03.2025 13:30:36;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 29;;;;;1,80;1,80;1,70;2,30;1302;;28,7;1,5;3,0;720,0;0,0;;;;0,96;1919,9;;;;1242;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;21.03.2025 13:30:20;;;;Verschraubung IO;Verschraubung IO;28.FAT R - 13;;;;;1,40;1,44;1,25;1,55;1263;;17,9;1,1;3,0;720,0;0,0;;;;0,59;1585,0;;;;1150;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;21.03.2025 13:30:15;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,43;1,25;1,55;1291;;23,0;1,1;3,0;720,0;0,0;;;;0,84;1871,7;;;;1228;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;21.03.2025 13:30:09;;;;Verschraubung IO;Verschraubung IO;26.FAT R - 22;;;;;1,80;1,80;1,70;2,30;1391;;56,5;1,3;3,0;720,0;0,0;;;;1,14;1430,5;;;;1105;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-25    ;;;21.03.2025 13:30:03;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;25.FAT R - 31;;;;;1,80;1,96;1,70;2,30;1201;;16,0;1,3;3,0;720,0;0,0;;;;-4,51;1733,6;;;;1189;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-24    ;;;21.03.2025 13:29:57;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;24.FAT R - 29;;;;;1,80;1,92;1,70;2,30;1199;;15,9;1,3;3,0;720,0;0,0;;;;-4,75;1721,8;;;;1187;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;21.03.2025 13:29:45;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,43;1,20;1,60;1404;;70,5;1,0;3,0;720,0;0,0;;;;0,82;1362,0;;;;1087;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;21.03.2025 13:29:40;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,41;1,25;1,55;1284;;28,6;1,1;3,0;720,0;0,0;;;;0,85;1130,8;;;;1023;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;21.03.2025 13:29:34;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,82;1,70;2,30;1314;;36,3;1,5;3,0;720,0;0,0;;;;0,94;1901,6;;;;1237;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;21.03.2025 13:29:28;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;2.FAT L - 31;;;;;1,80;1,88;1,60;2,00;1204;;9,7;1,5;3,0;720,0;0,0;;;;-4,32;1732,4;;;;1190;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;21.03.2025 13:29:22;;;;Verschraubung NIO;Einschraubwinkel hoch;1.FAT L - 29;;;;;1,80;0,74;1,70;2,30;1161;;0,0;1,5;3,0;720,0;0,0;;;;0,28;7000,1;;;;2652;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;21.03.2025 13:06:38;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,42;1,20;1,60;1261;;31,9;1,0;3,0;720,0;0,0;;;;0,91;1542,3;;;;1137;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;21.03.2025 13:06:32;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,42;1,25;1,55;1280;;28,7;1,1;3,0;720,0;0,0;;;;0,83;1471,1;;;;1116;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;21.03.2025 13:06:27;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,81;1,70;2,30;1318;;29,2;1,5;3,0;720,0;0,0;;;;1,02;1969,5;;;;1255;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;21.03.2025 13:06:21;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;2.FAT L - 31;;;;;1,80;1,86;1,60;2,00;1199;;12,0;1,5;3,0;720,0;0,0;;;;-4,08;1723,0;;;;1187;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;21.03.2025 13:06:15;;;;Verschraubung NIO;Einschraubwinkel hoch;1.FAT L - 29;;;;;1,80;0,79;1,70;2,30;1229;;0,0;1,5;3,0;720,0;0,0;;;;0,27;7000,4;;;;2652;;;;;;;;;;;;;
